id,lang_abv,language,label,premise,hypothesis
93265c6ff7,en,English,0,The WP says that the Paula Jones trial judge has had an interesting prior run-in with Bill Clinton.,It has been claimed that the judge had an altercation with the man.
03e97d5cbc,en,English,1,FDA suggests there may be an association between BSE and a form of human TSE known as new variant Creutzfeldt-Jakob disease.,Research suggests the FDA's opinion is wrong.
7775cdb7e5,en,English,2,that your approach is is is right you can actually go out and sub it if even if you don't wanna get hands on you can even just sub it out the concrete and those kind of things and and that's kind of the plan i have so um uh everyone i talk to uh i've,You can not ever sub it.
d8aac27733,en,English,2,The chain wielder smiled at her.,The chain wielder frowned at her.
8847671def,en,English,2,"The governing statute provides that a committee consisting of the Comptroller General, the Speaker of the House and President Pro Tempore of the Senate, the Majority and Minority leaders, and the Chairmen and Ranking Minority Members of the Senate Governmental Affairs and House Government Reform Committees recommend an individual to the President for appointment.",No one can recommend an individual to the President for appointment.
1df45d2a88,en,English,0,"With the gap still of landslide proportions in most polls, Dole has been written off, correctly or otherwise, by the pundits.",The pundits did not consider them to be a contender anymore. 
bb7a6fbe4d,el,Greek,0,"Αυτός ο προϋπολογισμός κάνει κάποιες μεγάλες - αν αμφιλεγόμενες - επιλογές, αν μόνο έμμεσα.",Ο προϋπολογισμός κάνει κάποιες ενδιαφέρουσες κινήσεις.
10dd96a6ef,en,English,2,It's a wonderful time of year to tell stories.,I'd rather wait until December to tell the story.
1ee638f8a4,hi,Hindi,2,राष्ट्रपति बुश ने बाद में इस प्रस्ताव की प्रशंसा करते हुए कहा कि यह उनकी सोच में एक महत्वपूर्ण मोड़ था।,राष्ट्रपति बुश ने नए विचारों के साथ प्रस्तुत होने पर भी अपनी स्थिति पर पुनर्विचार करने से इंकार कर दिया।
a3804b0df5,en,English,1,"The Teacher of the Year program is sponsored by Scholastic Inc., which is well-known among students for distributing fun magazines with an exclusive advertiser in the United States.",The Teacher of the Year award is a great honour.
48414551cf,el,Greek,1,λοιπόν τους κρατάμε αναμφίβολα φτωχούς και πατημένους κάτω και αβοήθητους,Το φτιάχνουμε έτσι ώστε οι φτωχοί άνθρωποι να μην μπορούν να πετύχουν στην κοινωνία μας.
71e2a423eb,en,English,0,"If I work at it, I might even be able to pick up some endorsements from members of the Sonics.",I'll be able to get endorsements from Sonic if I put some work into it.
35e45d77e4,en,English,0,Justice Kennedy does not care what law librarians across the country do with all the Supreme Court Reporters from 1790 through 1998.,Justice Kennedy doesn't think the Supreme Court Reporters from 1790 to 1998 are important.
f3b503fa06,en,English,1,No one would ever think of sentiment in connection with you.,No one would think of that because it's not who you are.
ac6bc76e4f,en,English,0,well it's a pleasure talking with you,I'm glad we've talked. 
a91090d9d6,en,English,0,"Ah, yes, actually, two weeks ago we had a very similar situation, the captain alertly added and quickly changed the subject, 'What's important now is that you get ready for about 2 minutes in the state of weightlessness, and not some Slovakian satellite from two weeks ago.",He was not slow to change the subject but before he did he added that there was a similar situation a couple weeks before. 
b69ee8d6e2,hi,Hindi,2,क्यों लगातार समाधान सही समाधान है?,यह स्पष्ट है कि तर्कयुक्त समाधान हमेशा गलत होता है।
df2ef2ddd2,en,English,0,approaches to achieving missions vary considerably between agencies.,Approaches to achieving missions might change a lot.
444631ff75,de,German,0,"Ja, als ich einen Cocker Spaniel hatte, war es ein Outdoor-Hund und uh, ich glaube ich mochte das besser, uh-huh","Ich denke, ich bevorzuge Draußen-Hunde wie den Cocker Spaniel, den ich früher hatte."
c540138fa6,en,English,2,"Perhaps a further password would be required, or, at any rate, some proof of identity.",Passwords are unnecessary as they waste additional time.
3860a5e841,en,English,1,"No, I exclaimed, astonished. ","I said no to him several time, utterly surprised by the change of events. "
86529e8793,en,English,0,"The 37 hectares (91 acres) of garden are set on lands above the Wag Wag River, which twists through a steep and narrow valley.","37 hectares is equivalent to just over 90 acres, and is the size of the gardens above the Wag Wag River."
7b5f47d548,ru,Russian,0,"Добрый день, сэр, - любезно приветствовал его Блад.",Блад пожелал мужчине хорошего дня.
5dac080ccb,en,English,0,"And, could it not result in a decline in Postal Service volumes across--the--board?",Is it possible there would be a decline in all the Postal Service volumes?
cee372ffa1,hi,Hindi,0,"खून के लिए रेल को झुकाया गया, जो कि उसके तुरंत  नीचे तुरंत व्हेपस्टैफ में सुर्खियों के द्वारा निष्पक्ष जवान आदमी से बात कर रहा था।",एक निष्पक्ष युवा व्यक्ति था जो हेलमैन बन गया था।
fc5e76632d,en,English,1,'I saw him get aboard myself.,I watched him get on the train at 7pm
2b06e73be3,ur,Urdu,2,اگر نجات آرمی کی ریڈ شیل بات کرسکتی ہوتی تو، آپ کو بتاتی کہ کیسے  ہم نے حال ہی میں ایک جو ذیابیطس کے مر یضں کو انسولین ل دی جس کی اس کو ضرورت تھی,نجات کی فوج طبی ضروریات کو سنبھال نہیں رکھتی ہے.
549c2ca679,vi,Vietnamese,1,Dữ liệu của Ủy ban phân tích dữ liệu của cơ quan kiểm soát không lưu thuộc Cục Quản lý Hàng khôn Liên bang FAA.,Dữ liệu kiểm soát không lưu FAA được phân tích bởi một nhóm độc lập và đã được xác định rằng người kiểm soát đã hoàn thành tốt công việc.
8fec838bbc,en,English,0,"Clearly, the press has done a lousy job with its focus on behavior such as infidelity or drug use that most people don't care about.",The press has focused on various topics that most readers aren't interested in.
0de11ff37e,en,English,2,it's just it's the morals of the people which i mean i guess we everybody's responsible for the society but if i had a child that that did things so bad it's not they don't care about anybody these people they're stealing from they're just the big bad rich guy,I have no issue with people stealing from others. 
d0a4b79c1b,en,English,2,the only problem is it's not large enough it only holds about i think they squeezed when Ryan struck out his five thousandth player they they squeezed about forty thousand people in there,It doesn't hold many people.
a3ea28eff1,ru,Russian,0,"А я, такой, я и сам знаю, как далеко зашел.","Я сказал им, что знаю, чего добился."
7054928a4c,tr,Turkish,1,Sosyal sigorta programlarına işveren varlık katkıları.,İşverenler gıda yardım programlarına bağış yapıyor.
